,id,file_path,words
41,./training/JL_train/female1_angry_8b_2.wav,Linda asks for more darts.
42,./training/JL_train/female1_angry_9a_2.wav,Find your boot in this shute.
43,./training/JL_train/female1_angry_9b_1.wav,Find your boot in this shute.
44,./training/JL_train/female1_angry_9b_2.wav,Find your boot in this shute.
45,./training/JL_train/female1_anxious_10a_2.wav,Water harms the new born boy.
46,./training/JL_train/female1_anxious_10b_1.wav,Water harms the new born boy.
47,./training/JL_train/female1_anxious_10b_2.wav,Water harms the new born boy.
48,./training/JL_train/female1_anxious_11a_2.wav,Your results are unbelievable.
49,./training/JL_train/female1_anxious_11b_1.wav,Your results are unbelievable.
50,./training/JL_train/female1_anxious_11b_2.wav,Your results are unbelievable.
51,./training/JL_train/female1_anxious_12a_2.wav,We were away a year ago.
52,./training/JL_train/female1_anxious_12b_1.wav,We were away a year ago.
53,./training/JL_train/female1_anxious_12b_2.wav,We were away a year ago.
54,./training/JL_train/female1_anxious_13a_2.wav,How are you doing?
55,./training/JL_train/female1_anxious_13b_1.wav,How are you doing?
56,./training/JL_train/female1_anxious_13b_2.wav,How are you doing?
57,./training/JL_train/female1_anxious_14a_2.wav,I am so worried about my exam results.
58,./training/JL_train/female1_anxious_14b_1.wav,I am so worried about my exam results.
59,./training/JL_train/female1_anxious_14b_2.wav,I am so worried about my exam results.
60,./training/JL_train/female1_anxious_15a_2.wav,I am not sure how severe the wound is!
61,./training/JL_train/female1_anxious_15b_1.wav,I am not sure how severe the wound is!
62,./training/JL_train/female1_anxious_15b_2.wav,I am not sure how severe the wound is!
63,./training/JL_train/female1_anxious_1a_2.wav,Tom beats that farmer.
64,./training/JL_train/female1_anxious_1b_1.wav,Tom beats that farmer.
65,./training/JL_train/female1_anxious_1b_2.wav,Tom beats that farmer.
66,./training/JL_train/female1_anxious_2a_2.wav,John laughs like your father.
67,./training/JL_train/female1_anxious_2b_1.wav,John laughs like your father.
68,./training/JL_train/female1_anxious_2b_2.wav,John laughs like your father.
69,./training/JL_train/female1_anxious_3a_2.wav,The seed is buried in deep.
70,./training/JL_train/female1_anxious_3b_1.wav,The seed is buried in deep.
71,./training/JL_train/female1_anxious_3b_2.wav,The seed is buried in deep.
72,./training/JL_train/female1_anxious_4a_2.wav,Taylor likes stewed asian food.
73,./training/JL_train/female1_anxious_4b_1.wav,Taylor likes stewed asian food.
74,./training/JL_train/female1_anxious_4b_2.wav,Taylor likes stewed asian food.
75,./training/JL_train/female1_anxious_5a_2.wav,The lord swims in the sea.
76,./training/JL_train/female1_anxious_5b_1.wav,The lord swims in the sea.
77,./training/JL_train/female1_anxious_5b_2.wav,The lord swims in the sea.
78,./training/JL_train/female1_anxious_6a_2.wav,Jack views an art piece.
79,./training/JL_train/female1_anxious_6b_1.wav,Jack views an art piece.
80,./training/JL_train/female1_anxious_6b_2.wav,Jack views an art piece.
81,./training/JL_train/female1_anxious_7a_2.wav,Carl leaps into a jeep.
82,./training/JL_train/female1_anxious_7b_1.wav,Carl leaps into a jeep.
83,./training/JL_train/female1_anxious_7b_2.wav,Carl leaps into a jeep.
84,./training/JL_train/female1_anxious_8a_2.wav,Linda asks for more darts.
85,./training/JL_train/female1_anxious_8b_1.wav,Linda asks for more darts.
86,./training/JL_train/female1_anxious_8b_2.wav,Linda asks for more darts.
87,./training/JL_train/female1_anxious_9a_2.wav,Find your boot in this shute.
88,./training/JL_train/female1_anxious_9b_1.wav,Find your boot in this shute.
89,./training/JL_train/female1_anxious_9b_2.wav,Find your boot in this shute.
90,./training/JL_train/female1_apologetic_10a_2.wav,Water harms the new born boy.
91,./training/JL_train/female1_apologetic_10b_1.wav,Water harms the new born boy.
92,./training/JL_train/female1_apologetic_10b_2.wav,Water harms the new born boy.
93,./training/JL_train/female1_apologetic_11a_2.wav,Your results are unbelievable.
94,./training/JL_train/female1_apologetic_11b_1.wav,Your results are unbelievable.
95,./training/JL_train/female1_apologetic_11b_2.wav,Your results are unbelievable.
96,./training/JL_train/female1_apologetic_12a_2.wav,We were away a year ago.
97,./training/JL_train/female1_apologetic_12b_1.wav,We were away a year ago.
98,./training/JL_train/female1_apologetic_12b_2.wav,We were away a year ago.
99,./training/JL_train/female1_apologetic_13a_2.wav,How are you doing?
100,./training/JL_train/female1_apologetic_13b_1.wav,How are you doing?
101,./training/JL_train/female1_apologetic_13b_2.wav,How are you doing?
102,./training/JL_train/female1_apologetic_14a_2.wav,I owe you an apology.
103,./training/JL_train/female1_apologetic_14b_1.wav,I owe you an apology.
104,./training/JL_train/female1_apologetic_14b_2.wav,I owe you an apology.
105,./training/JL_train/female1_apologetic_15a_2.wav,"Forgive me, but I must leave now"
106,./training/JL_train/female1_apologetic_15b_1.wav,"Forgive me, but I must leave now"
107,./training/JL_train/female1_apologetic_15b_2.wav,"Forgive me, but I must leave now"
108,./training/JL_train/female1_apologetic_1a_2.wav,Tom beats that farmer.
109,./training/JL_train/female1_apologetic_1b_1.wav,Tom beats that farmer.
110,./training/JL_train/female1_apologetic_1b_2.wav,Tom beats that farmer.
111,./training/JL_train/female1_apologetic_2a_2.wav,John laughs like your father.
112,./training/JL_train/female1_apologetic_2b_1.wav,John laughs like your father.
113,./training/JL_train/female1_apologetic_2b_2.wav,John laughs like your father.
114,./training/JL_train/female1_apologetic_3a_2.wav,The seed is buried in deep.
115,./training/JL_train/female1_apologetic_3b_1.wav,The seed is buried in deep.
116,./training/JL_train/female1_apologetic_3b_2.wav,The seed is buried in deep.
117,./training/JL_train/female1_apologetic_4a_2.wav,Taylor likes stewed asian food.
118,./training/JL_train/female1_apologetic_4b_1.wav,Taylor likes stewed asian food.
119,./training/JL_train/female1_apologetic_4b_2.wav,Taylor likes stewed asian food.
120,./training/JL_train/female1_apologetic_5a_2.wav,The lord swims in the sea.
121,./training/JL_train/female1_apologetic_5b_1.wav,The lord swims in the sea.
122,./training/JL_train/female1_apologetic_5b_2.wav,The lord swims in the sea.
123,./training/JL_train/female1_apologetic_6a_2.wav,Jack views an art piece.
124,./training/JL_train/female1_apologetic_6b_1.wav,Jack views an art piece.
125,./training/JL_train/female1_apologetic_6b_2.wav,Jack views an art piece.
126,./training/JL_train/female1_apologetic_7a_2.wav,Carl leaps into a jeep.
127,./training/JL_train/female1_apologetic_7b_1.wav,Carl leaps into a jeep.
128,./training/JL_train/female1_apologetic_7b_2.wav,Carl leaps into a jeep.
129,./training/JL_train/female1_apologetic_8a_2.wav,Linda asks for more darts.
130,./training/JL_train/female1_apologetic_8b_1.wav,Linda asks for more darts.
131,./training/JL_train/female1_apologetic_8b_2.wav,Linda asks for more darts.
132,./training/JL_train/female1_apologetic_9a_2.wav,Find your boot in this shute.
133,./training/JL_train/female1_apologetic_9b_1.wav,Find your boot in this shute.
134,./training/JL_train/female1_apologetic_9b_2.wav,Find your boot in this shute.
135,./training/JL_train/female1_assertive_10a_2.wav,Water harms the new born boy.
136,./training/JL_train/female1_assertive_10b_1.wav,Water harms the new born boy.
137,./training/JL_train/female1_assertive_10b_2.wav,Water harms the new born boy.
138,./training/JL_train/female1_assertive_11a_2.wav,Your results are unbelievable.
139,./training/JL_train/female1_assertive_11b_1.wav,Your results are unbelievable.
140,./training/JL_train/female1_assertive_11b_2.wav,Your results are unbelievable.
141,./training/JL_train/female1_assertive_12a_2.wav,We were away a year ago.
142,./training/JL_train/female1_assertive_12b_1.wav,We were away a year ago.
143,./training/JL_train/female1_assertive_12b_2.wav,We were away a year ago.
144,./training/JL_train/female1_assertive_13a_2.wav,How are you doing?
145,./training/JL_train/female1_assertive_13b_1.wav,How are you doing?
146,./training/JL_train/female1_assertive_13b_2.wav,How are you doing?
147,./training/JL_train/female1_assertive_14a_2.wav,Please try to do your exercises next time.
148,./training/JL_train/female1_assertive_14b_1.wav,Please try to do your exercises next time.
149,./training/JL_train/female1_assertive_14b_2.wav,Please try to do your exercises next time.
150,./training/JL_train/female1_assertive_15a_2.wav,I will think about it and get back to you.
151,./training/JL_train/female1_assertive_15b_1.wav,I will think about it and get back to you.
152,./training/JL_train/female1_assertive_15b_2.wav,I will think about it and get back to you.
153,./training/JL_train/female1_assertive_1a_2.wav,Tom beats that farmer.
154,./training/JL_train/female1_assertive_1b_1.wav,Tom beats that farmer.
155,./training/JL_train/female1_assertive_1b_2.wav,Tom beats that farmer.
156,./training/JL_train/female1_assertive_2a_2.wav,John laughs like your father.
157,./training/JL_train/female1_assertive_2b_1.wav,John laughs like your father.
158,./training/JL_train/female1_assertive_2b_2.wav,John laughs like your father.
159,./training/JL_train/female1_assertive_3a_2.wav,The seed is buried in deep.
160,./training/JL_train/female1_assertive_3b_1.wav,The seed is buried in deep.
161,./training/JL_train/female1_assertive_3b_2.wav,The seed is buried in deep.
162,./training/JL_train/female1_assertive_4a_2.wav,Taylor likes stewed asian food.
163,./training/JL_train/female1_assertive_4b_1.wav,Taylor likes stewed asian food.
164,./training/JL_train/female1_assertive_4b_2.wav,Taylor likes stewed asian food.
165,./training/JL_train/female1_assertive_5a_2.wav,The lord swims in the sea.
166,./training/JL_train/female1_assertive_5b_1.wav,The lord swims in the sea.
167,./training/JL_train/female1_assertive_5b_2.wav,The lord swims in the sea.
168,./training/JL_train/female1_assertive_6a_2.wav,Jack views an art piece.
169,./training/JL_train/female1_assertive_6b_1.wav,Jack views an art piece.
170,./training/JL_train/female1_assertive_6b_2.wav,Jack views an art piece.
171,./training/JL_train/female1_assertive_7a_2.wav,Carl leaps into a jeep.
172,./training/JL_train/female1_assertive_7b_1.wav,Carl leaps into a jeep.
173,./training/JL_train/female1_assertive_7b_2.wav,Carl leaps into a jeep.
174,./training/JL_train/female1_assertive_8a_2.wav,Linda asks for more darts.
175,./training/JL_train/female1_assertive_8b_1.wav,Linda asks for more darts.
176,./training/JL_train/female1_assertive_8b_2.wav,Linda asks for more darts.
177,./training/JL_train/female1_assertive_9a_2.wav,Find your boot in this shute.
178,./training/JL_train/female1_assertive_9b_1.wav,Find your boot in this shute.
179,./training/JL_train/female1_assertive_9b_2.wav,Find your boot in this shute.
180,./training/JL_train/female1_concerned_10a_2.wav,Water harms the new born boy.
181,./training/JL_train/female1_concerned_10b_1.wav,Water harms the new born boy.
182,./training/JL_train/female1_concerned_10b_2.wav,Water harms the new born boy.
183,./training/JL_train/female1_concerned_11a_2.wav,Your results are unbelievable.
184,./training/JL_train/female1_concerned_11b_1.wav,Your results are unbelievable.
185,./training/JL_train/female1_concerned_11b_2.wav,Your results are unbelievable.
186,./training/JL_train/female1_concerned_12a_2.wav,We were away a year ago.
187,./training/JL_train/female1_concerned_12b_1.wav,We were away a year ago.
188,./training/JL_train/female1_concerned_12b_2.wav,We were away a year ago.
189,./training/JL_train/female1_concerned_13a_2.wav,How are you doing?
190,./training/JL_train/female1_concerned_13b_1.wav,How are you doing?
191,./training/JL_train/female1_concerned_13b_2.wav,How are you doing?
192,./training/JL_train/female1_concerned_14a_2.wav,It seems like you are taking a long time.
193,./training/JL_train/female1_concerned_14b_1.wav,It seems like you are taking a long time.
194,./training/JL_train/female1_concerned_14b_2.wav,It seems like you are taking a long time.
195,./training/JL_train/female1_concerned_15a_2.wav,I know how frustrating it can be.
196,./training/JL_train/female1_concerned_15b_1.wav,I know how frustrating it can be.
197,./training/JL_train/female1_concerned_15b_2.wav,I know how frustrating it can be.
198,./training/JL_train/female1_concerned_1a_2.wav,Tom beats that farmer.
199,./training/JL_train/female1_concerned_1b_1.wav,Tom beats that farmer.
200,./training/JL_train/female1_concerned_1b_2.wav,Tom beats that farmer.
201,./training/JL_train/female1_concerned_2a_2.wav,John laughs like your father.
202,./training/JL_train/female1_concerned_2b_1.wav,John laughs like your father.
203,./training/JL_train/female1_concerned_2b_2.wav,John laughs like your father.
204,./training/JL_train/female1_concerned_3a_2.wav,The seed is buried in deep.
205,./training/JL_train/female1_concerned_3b_1.wav,The seed is buried in deep.
206,./training/JL_train/female1_concerned_3b_2.wav,The seed is buried in deep.
207,./training/JL_train/female1_concerned_4a_2.wav,Taylor likes stewed asian food.
208,./training/JL_train/female1_concerned_4b_1.wav,Taylor likes stewed asian food.
209,./training/JL_train/female1_concerned_4b_2.wav,Taylor likes stewed asian food.
210,./training/JL_train/female1_concerned_5a_2.wav,The lord swims in the sea.
211,./training/JL_train/female1_concerned_5b_1.wav,The lord swims in the sea.
212,./training/JL_train/female1_concerned_5b_2.wav,The lord swims in the sea.
213,./training/JL_train/female1_concerned_6a_2.wav,Jack views an art piece.
214,./training/JL_train/female1_concerned_6b_1.wav,Jack views an art piece.
215,./training/JL_train/female1_concerned_6b_2.wav,Jack views an art piece.
216,./training/JL_train/female1_concerned_7a_2.wav,Carl leaps into a jeep.
217,./training/JL_train/female1_concerned_7b_1.wav,Carl leaps into a jeep.
218,./training/JL_train/female1_concerned_7b_2.wav,Carl leaps into a jeep.
219,./training/JL_train/female1_concerned_8a_2.wav,Linda asks for more darts.
220,./training/JL_train/female1_concerned_8b_1.wav,Linda asks for more darts.
221,./training/JL_train/female1_concerned_8b_2.wav,Linda asks for more darts.
222,./training/JL_train/female1_concerned_9a_2.wav,Find your boot in this shute.
223,./training/JL_train/female1_concerned_9b_1.wav,Find your boot in this shute.
224,./training/JL_train/female1_concerned_9b_2.wav,Find your boot in this shute.
225,./training/JL_train/female1_encouraging_10a_2.wav,Water harms the new born boy.
226,./training/JL_train/female1_encouraging_10b_1.wav,Water harms the new born boy.
227,./training/JL_train/female1_encouraging_10b_2.wav,Water harms the new born boy.
228,./training/JL_train/female1_encouraging_11a_2.wav,Your results are unbelievable.
229,./training/JL_train/female1_encouraging_11b_1.wav,Your results are unbelievable.
230,./training/JL_train/female1_encouraging_11b_2.wav,Your results are unbelievable.
231,./training/JL_train/female1_encouraging_12a_2.wav,We were away a year ago.
232,./training/JL_train/female1_encouraging_12b_1.wav,We were away a year ago.
233,./training/JL_train/female1_encouraging_12b_2.wav,We were away a year ago.
234,./training/JL_train/female1_encouraging_13a_2.wav,How are you doing?
235,./training/JL_train/female1_encouraging_13b_1.wav,How are you doing?
236,./training/JL_train/female1_encouraging_13b_2.wav,How are you doing?
237,./training/JL_train/female1_encouraging_14a_2.wav,Thank you for your help!
238,./training/JL_train/female1_encouraging_14b_1.wav,Thank you for your help!
239,./training/JL_train/female1_encouraging_14b_2.wav,Thank you for your help!
240,./training/JL_train/female1_encouraging_15a_2.wav,You should be proud of yourself!
241,./training/JL_train/female1_encouraging_15b_1.wav,You should be proud of yourself!
242,./training/JL_train/female1_encouraging_15b_2.wav,You should be proud of yourself!
243,./training/JL_train/female1_encouraging_1a_2.wav,Tom beats that farmer.
244,./training/JL_train/female1_encouraging_1b_1.wav,Tom beats that farmer.
245,./training/JL_train/female1_encouraging_1b_2.wav,Tom beats that farmer.
246,./training/JL_train/female1_encouraging_2a_2.wav,John laughs like your father.
247,./training/JL_train/female1_encouraging_2b_1.wav,John laughs like your father.
248,./training/JL_train/female1_encouraging_2b_2.wav,John laughs like your father.
249,./training/JL_train/female1_encouraging_3a_2.wav,The seed is buried in deep.
250,./training/JL_train/female1_encouraging_3b_1.wav,The seed is buried in deep.
251,./training/JL_train/female1_encouraging_3b_2.wav,The seed is buried in deep.
252,./training/JL_train/female1_encouraging_4a_2.wav,Taylor likes stewed asian food.
253,./training/JL_train/female1_encouraging_4b_1.wav,Taylor likes stewed asian food.
254,./training/JL_train/female1_encouraging_4b_2.wav,Taylor likes stewed asian food.
255,./training/JL_train/female1_encouraging_5a_2.wav,The lord swims in the sea.
256,./training/JL_train/female1_encouraging_5b_1.wav,The lord swims in the sea.
257,./training/JL_train/female1_encouraging_5b_2.wav,The lord swims in the sea.
258,./training/JL_train/female1_encouraging_6a_2.wav,Jack views an art piece.
259,./training/JL_train/female1_encouraging_6b_1.wav,Jack views an art piece.
260,./training/JL_train/female1_encouraging_6b_2.wav,Jack views an art piece.
261,./training/JL_train/female1_encouraging_7a_2.wav,Carl leaps into a jeep.
262,./training/JL_train/female1_encouraging_7b_1.wav,Carl leaps into a jeep.
263,./training/JL_train/female1_encouraging_7b_2.wav,Carl leaps into a jeep.
264,./training/JL_train/female1_encouraging_8a_2.wav,Linda asks for more darts.
265,./training/JL_train/female1_encouraging_8b_1.wav,Linda asks for more darts.
266,./training/JL_train/female1_encouraging_8b_2.wav,Linda asks for more darts.
267,./training/JL_train/female1_encouraging_9a_2.wav,Find your boot in this shute.
268,./training/JL_train/female1_encouraging_9b_1.wav,Find your boot in this shute.
269,./training/JL_train/female1_encouraging_9b_2.wav,Find your boot in this shute.
270,./training/JL_train/female1_excited_10a_2.wav,Water harms the new born boy.
271,./training/JL_train/female1_excited_10b_1.wav,Water harms the new born boy.
272,./training/JL_train/female1_excited_10b_2.wav,Water harms the new born boy.
273,./training/JL_train/female1_excited_11a_2.wav,I have not seen my tooth.
274,./training/JL_train/female1_excited_11b_1.wav,I have not seen my tooth.
275,./training/JL_train/female1_excited_11b_2.wav,I have not seen my tooth.
276,./training/JL_train/female1_excited_12a_2.wav,Work hard or you lose.
277,./training/JL_train/female1_excited_12b_1.wav,Work hard or you lose.
278,./training/JL_train/female1_excited_12b_2.wav,Work hard or you lose.
279,./training/JL_train/female1_excited_13a_2.wav,Jim saw the port.
280,./training/JL_train/female1_excited_13b_1.wav,Jim saw the port.
281,./training/JL_train/female1_excited_13b_2.wav,Jim saw the port.
282,./training/JL_train/female1_excited_14a_2.wav,They should start to talk.
283,./training/JL_train/female1_excited_14b_1.wav,They should start to talk.
284,./training/JL_train/female1_excited_14b_2.wav,They should start to talk.
285,./training/JL_train/female1_excited_15a_2.wav,Sound the horn if you need more.
286,./training/JL_train/female1_excited_15b_1.wav,Sound the horn if you need more.
287,./training/JL_train/female1_excited_15b_2.wav,Sound the horn if you need more.
288,./training/JL_train/female1_excited_1a_2.wav,Tom beats that farmer.
289,./training/JL_train/female1_excited_1b_1.wav,Tom beats that farmer.
290,./training/JL_train/female1_excited_1b_2.wav,Tom beats that farmer.
291,./training/JL_train/female1_excited_2a_2.wav,John laughs like your father.
292,./training/JL_train/female1_excited_2b_1.wav,John laughs like your father.
293,./training/JL_train/female1_excited_2b_2.wav,John laughs like your father.
294,./training/JL_train/female1_excited_3a_2.wav,The seed is buried in deep.
295,./training/JL_train/female1_excited_3b_1.wav,The seed is buried in deep.
296,./training/JL_train/female1_excited_3b_2.wav,The seed is buried in deep.
297,./training/JL_train/female1_excited_4a_2.wav,Taylor likes stewed Asian food.
298,./training/JL_train/female1_excited_4b_1.wav,Taylor likes stewed Asian food.
299,./training/JL_train/female1_excited_4b_2.wav,Taylor likes stewed Asian food.
300,./training/JL_train/female1_excited_5a_2.wav,The lord swims in the sea.
301,./training/JL_train/female1_excited_5b_1.wav,The lord swims in the sea.
302,./training/JL_train/female1_excited_5b_2.wav,The lord swims in the sea.
303,./training/JL_train/female1_excited_6a_2.wav,Jack views an art piece.
304,./training/JL_train/female1_excited_6b_1.wav,Jack views an art piece.
305,./training/JL_train/female1_excited_6b_2.wav,Jack views an art piece.
306,./training/JL_train/female1_excited_7a_2.wav,Carl leaps into a jeep.
307,./training/JL_train/female1_excited_7b_1.wav,Carl leaps into a jeep.
308,./training/JL_train/female1_excited_7b_2.wav,Carl leaps into a jeep.
309,./training/JL_train/female1_excited_8a_2.wav,Linda asks for more darts.
310,./training/JL_train/female1_excited_8b_1.wav,Linda asks for more darts.
311,./training/JL_train/female1_excited_8b_2.wav,Linda asks for more darts.
312,./training/JL_train/female1_excited_9a_2.wav,Find your boot in this shute.
313,./training/JL_train/female1_excited_9b_1.wav,Find your boot in this shute.
314,./training/JL_train/female1_excited_9b_2.wav,Find your boot in this shute.
315,./training/JL_train/female1_happy_10a_2.wav,Water harms the new born boy.
316,./training/JL_train/female1_happy_10b_1.wav,Water harms the new born boy.
317,./training/JL_train/female1_happy_10b_2.wav,Water harms the new born boy.
318,./training/JL_train/female1_happy_11a_2.wav,I have not seen my tooth.
319,./training/JL_train/female1_happy_11b_1.wav,I have not seen my tooth.
320,./training/JL_train/female1_happy_11b_2.wav,I have not seen my tooth.
321,./training/JL_train/female1_happy_12a_2.wav,Work hard or you lose.
322,./training/JL_train/female1_happy_12b_1.wav,Work hard or you lose.
323,./training/JL_train/female1_happy_12b_2.wav,Work hard or you lose.
324,./training/JL_train/female1_happy_13a_2.wav,Jim saw the port.
325,./training/JL_train/female1_happy_13b_1.wav,Jim saw the port.
326,./training/JL_train/female1_happy_13b_2.wav,Jim saw the port.
327,./training/JL_train/female1_happy_14a_2.wav,They should start to talk.
328,./training/JL_train/female1_happy_14b_1.wav,They should start to talk.
329,./training/JL_train/female1_happy_14b_2.wav,They should start to talk.
330,./training/JL_train/female1_happy_15a_2.wav,Sound the horn if you need more.
331,./training/JL_train/female1_happy_15b_1.wav,Sound the horn if you need more.
332,./training/JL_train/female1_happy_15b_2.wav,Sound the horn if you need more.
333,./training/JL_train/female1_happy_1a_2.wav,Tom beats that farmer.
334,./training/JL_train/female1_happy_1b_1.wav,Tom beats that farmer.
335,./training/JL_train/female1_happy_1b_2.wav,Tom beats that farmer.
336,./training/JL_train/female1_happy_2a_2.wav,John laughs like your father.
337,./training/JL_train/female1_happy_2b_1.wav,John laughs like your father.
338,./training/JL_train/female1_happy_2b_2.wav,John laughs like your father.
339,./training/JL_train/female1_happy_3a_2.wav,The seed is buried in deep.
340,./training/JL_train/female1_happy_3b_1.wav,The seed is buried in deep.
341,./training/JL_train/female1_happy_3b_2.wav,The seed is buried in deep.
342,./training/JL_train/female1_happy_4a_2.wav,Taylor likes stewed Asian food.
343,./training/JL_train/female1_happy_4b_1.wav,Taylor likes stewed Asian food.
344,./training/JL_train/female1_happy_4b_2.wav,Taylor likes stewed Asian food.
345,./training/JL_train/female1_happy_5a_2.wav,The lord swims in the sea.
346,./training/JL_train/female1_happy_5b_1.wav,The lord swims in the sea.
347,./training/JL_train/female1_happy_5b_2.wav,The lord swims in the sea.
348,./training/JL_train/female1_happy_6a_2.wav,Jack views an art piece.
349,./training/JL_train/female1_happy_6b_1.wav,Jack views an art piece.
350,./training/JL_train/female1_happy_6b_2.wav,Jack views an art piece.
351,./training/JL_train/female1_happy_7a_2.wav,Carl leaps into a jeep.
352,./training/JL_train/female1_happy_7b_1.wav,Carl leaps into a jeep.
353,./training/JL_train/female1_happy_7b_2.wav,Carl leaps into a jeep.
354,./training/JL_train/female1_happy_8a_2.wav,Linda asks for more darts.
355,./training/JL_train/female1_happy_8b_1.wav,Linda asks for more darts.
356,./training/JL_train/female1_happy_8b_2.wav,Linda asks for more darts.
357,./training/JL_train/female1_happy_9a_2.wav,Find your boot in this shute.
358,./training/JL_train/female1_happy_9b_1.wav,Find your boot in this shute.
359,./training/JL_train/female1_happy_9b_2.wav,Find your boot in this shute.
360,./training/JL_train/female1_neutral_10a_2.wav,Water harms the new born boy.
361,./training/JL_train/female1_neutral_10b_1.wav,Water harms the new born boy.
362,./training/JL_train/female1_neutral_10b_2.wav,Water harms the new born boy.
363,./training/JL_train/female1_neutral_11a_2.wav,I have not seen my tooth.
364,./training/JL_train/female1_neutral_11b_1.wav,I have not seen my tooth.
365,./training/JL_train/female1_neutral_11b_2.wav,I have not seen my tooth.
366,./training/JL_train/female1_neutral_12a_2.wav,Work hard or you lose.
367,./training/JL_train/female1_neutral_12b_1.wav,Work hard or you lose.
368,./training/JL_train/female1_neutral_12b_2.wav,Work hard or you lose.
369,./training/JL_train/female1_neutral_13a_2.wav,Jim saw the port.
370,./training/JL_train/female1_neutral_13b_1.wav,Jim saw the port.
371,./training/JL_train/female1_neutral_13b_2.wav,Jim saw the port.
372,./training/JL_train/female1_neutral_14a_2.wav,They should start to talk.
373,./training/JL_train/female1_neutral_14b_1.wav,They should start to talk.
374,./training/JL_train/female1_neutral_14b_2.wav,They should start to talk.
375,./training/JL_train/female1_neutral_15a_2.wav,Sound the horn if you need more.
376,./training/JL_train/female1_neutral_15b_1.wav,Sound the horn if you need more.
377,./training/JL_train/female1_neutral_15b_2.wav,Sound the horn if you need more.
378,./training/JL_train/female1_neutral_1a_2.wav,Tom beats that farmer.
379,./training/JL_train/female1_neutral_1b_1.wav,Tom beats that farmer.
380,./training/JL_train/female1_neutral_1b_2.wav,Tom beats that farmer.
381,./training/JL_train/female1_neutral_2a_2.wav,John laughs like your father.
382,./training/JL_train/female1_neutral_2b_1.wav,John laughs like your father.
383,./training/JL_train/female1_neutral_2b_2.wav,John laughs like your father.
384,./training/JL_train/female1_neutral_3a_2.wav,The seed is buried in deep.
385,./training/JL_train/female1_neutral_3b_1.wav,The seed is buried in deep.
386,./training/JL_train/female1_neutral_3b_2.wav,The seed is buried in deep.
387,./training/JL_train/female1_neutral_4a_2.wav,Taylor likes stewed Asian food.
388,./training/JL_train/female1_neutral_4b_1.wav,Taylor likes stewed Asian food.
389,./training/JL_train/female1_neutral_4b_2.wav,Taylor likes stewed Asian food.
390,./training/JL_train/female1_neutral_5a_2.wav,The lord swims in the sea.
