filename,text
female1_concerned_6a_2.txt,Jack views an art piece.
female1_concerned_7b_1.txt,Carl leaps into a jeep.
female1_concerned_8b_2.txt,Linda asks for more darts.
female1_encouraging_11a_2.txt,Your results are unbelievable.
female1_encouraging_12b_1.txt,We were away a year ago.
female1_encouraging_13b_2.txt,How are you doing?
female1_encouraging_1a_2.txt,Tom beats that farmer.
female1_encouraging_2b_1.txt,John laughs like your father.
female1_encouraging_3b_2.txt,The seed is buried in deep.
female1_encouraging_6a_2.txt,Jack views an art piece.
female1_encouraging_7b_1.txt,Carl leaps into a jeep.
female1_encouraging_8b_2.txt,Linda asks for more darts.
female1_excited_11a_2.txt,I have not seen my tooth.
female1_excited_12b_1.txt,Work hard or you lose.
female1_excited_13b_2.txt,Jim saw the port.
female1_excited_1a_2.txt,Tom beats that farmer.
female1_excited_2b_1.txt,John laughs like your father.
female1_excited_3b_2.txt,The seed is buried in deep.
female1_excited_6a_2.txt,Jack views an art piece.
female1_excited_7b_1.txt,Carl leaps into a jeep.
female1_excited_8b_2.txt,Linda asks for more darts.
female1_happy_11a_2.txt,I have not seen my tooth.
female1_happy_12b_1.txt,Work hard or you lose.
female1_happy_13b_2.txt,Jim saw the port.
female1_happy_1a_2.txt,Tom beats that farmer.
female1_happy_2b_1.txt,John laughs like your father.
female1_happy_3b_2.txt,The seed is buried in deep.
female1_happy_6a_2.txt,Jack views an art piece.
female1_happy_7b_1.txt,Carl leaps into a jeep.
female1_happy_8b_2.txt,Linda asks for more darts.
female1_neutral_11a_2.txt,I have not seen my tooth.
female1_neutral_12b_1.txt,Work hard or you lose.
female1_neutral_13b_2.txt,Jim saw the port.
female1_neutral_1a_2.txt,Tom beats that farmer.
female1_neutral_2b_1.txt,John laughs like your father.
female1_neutral_3b_2.txt,The seed is buried in deep.
female1_neutral_6a_2.txt,Jack views an art piece.
female1_neutral_7b_1.txt,Carl leaps into a jeep.
female1_neutral_8b_2.txt,Linda asks for more darts.
female1_sad_11a_2.txt,I have not seen my tooth.
female1_sad_12b_1.txt,Work hard or you lose.
female1_sad_13b_2.txt,Jim saw the port.
female1_sad_1a_2.txt,Tom beats that farmer.
female1_sad_2b_1.txt,John laughs like your father.
female1_sad_3b_2.txt,The seed is buried in deep.
female1_sad_6a_2.txt,Jack views an art piece.
female1_sad_7b_1.txt,Carl leaps into a jeep.
female1_sad_8b_2.txt,Linda asks for more darts.
female2_angry_11a_2.txt,I have not seen my tooth.
female2_angry_12b_1.txt,Work hard or you lose.
female2_angry_13b_2.txt,Jim saw the port.
female2_angry_1a_2.txt,Tom beats that farmer.
female2_angry_2b_1.txt,John laughs like your father.
female2_angry_3b_2.txt,The seed is buried in deep.
female2_angry_6a_2.txt,Jack views an art piece.
female2_angry_7b_1.txt,Carl leaps into a jeep.
female2_angry_8b_2.txt,Linda asks for more darts.
female2_anxious_11a_2.txt,Your results are unbelievable.
female2_anxious_12b_1.txt,We were away a year ago.
female2_anxious_13b_2.txt,How are you doing?
female2_anxious_1a_2.txt,Tom beats that farmer.
female2_anxious_2b_1.txt,John laughs like your father.
female2_anxious_3b_2.txt,The seed is buried in deep.
female2_anxious_6a_2.txt,Jack views an art piece.
female2_anxious_7b_1.txt,Carl leaps into a jeep.
female2_anxious_8b_2.txt,Linda asks for more darts.
female2_apologetic_11a_2.txt,Your results are unbelievable.
female2_apologetic_12b_1.txt,We were away a year ago.
female2_apologetic_13b_2.txt,How are you doing?
female2_apologetic_1a_2.txt,Tom beats that farmer.
female2_apologetic_2b_1.txt,John laughs like your father.
female2_apologetic_3b_2.txt,The seed is buried in deep.
female2_apologetic_6a_2.txt,Jack views an art piece.
female2_apologetic_7b_1.txt,Carl leaps into a jeep.
female2_apologetic_8b_2.txt,Linda asks for more darts.
female2_assertive_11a_2.txt,Your results are unbelievable.
female2_assertive_12b_1.txt,We were away a year ago.
female2_assertive_13b_2.txt,How are you doing?
female2_assertive_1a_2.txt,Tom beats that farmer.
female2_assertive_2b_1.txt,John laughs like your father.
female2_assertive_3b_2.txt,The seed is buried in deep.
female2_assertive_6a_2.txt,Jack views an art piece.
female2_assertive_7b_1.txt,Carl leaps into a jeep.
female2_assertive_8b_2.txt,Linda asks for more darts.
female2_concerned_11a_2.txt,Your results are unbelievable.
female2_concerned_12b_1.txt,We were away a year ago.
female2_concerned_13b_2.txt,How are you doing?
female2_concerned_1a_2.txt,Tom beats that farmer.
female2_concerned_2b_1.txt,John laughs like your father.
female2_concerned_3b_2.txt,The seed is buried in deep.
female2_concerned_6a_2.txt,Jack views an art piece.
female2_concerned_7b_1.txt,Carl leaps into a jeep.
female2_concerned_8b_2.txt,Linda asks for more darts.
female2_encouraging_11a_2.txt,Your results are unbelievable.
female2_encouraging_12b_1.txt,We were away a year ago.
female2_encouraging_13b_2.txt,How are you doing?
female2_encouraging_1a_2.txt,Tom beats that farmer.
female2_encouraging_2b_1.txt,John laughs like your father.
female2_encouraging_3b_2.txt,The seed is buried in deep.
female2_encouraging_6a_2.txt,Jack views an art piece.
female2_encouraging_7b_1.txt,Carl leaps into a jeep.
female2_encouraging_8b_2.txt,Linda asks for more darts.
female2_excited_11a_2.txt,I have not seen my tooth.
female2_excited_12b_1.txt,Work hard or you lose.
female2_excited_13b_2.txt,Jim saw the port.
female2_excited_1a_2.txt,Tom beats that farmer.
female2_excited_2b_1.txt,John laughs like your father.
female2_excited_3b_2.txt,The seed is buried in deep.
female2_excited_6a_2.txt,Jack views an art piece.
female2_excited_7b_1.txt,Carl leaps into a jeep.
female2_excited_8b_2.txt,Linda asks for more darts.
female2_happy_11a_2.txt,I have not seen my tooth.
female2_happy_12b_1.txt,Work hard or you lose.
female2_happy_13b_2.txt,Jim saw the port.
female2_happy_1a_2.txt,Tom beats that farmer.
female2_happy_2b_1.txt,John laughs like your father.
female2_happy_3b_2.txt,The seed is buried in deep.
female2_happy_6a_2.txt,Jack views an art piece.
female2_happy_7b_1.txt,Carl leaps into a jeep.
female2_happy_8b_2.txt,Linda asks for more darts.
female2_neutral_11a_2.txt,I have not seen my tooth.
female2_neutral_12b_1.txt,Work hard or you lose.
female2_neutral_13b_2.txt,Jim saw the port.
female2_neutral_1a_2.txt,Tom beats that farmer.
female2_neutral_2b_1.txt,John laughs like your father.
female2_neutral_3b_2.txt,The seed is buried in deep.
female2_neutral_6a_2.txt,Jack views an art piece.
female2_neutral_7b_1.txt,Carl leaps into a jeep.
female2_neutral_8b_2.txt,Linda asks for more darts.
female2_sad_11a_2.txt,I have not seen my tooth.
female2_sad_12b_1.txt,Work hard or you lose.
female2_sad_13b_2.txt,Jim saw the port.
female2_sad_1a_2.txt,Tom beats that farmer.
female2_sad_2b_1.txt,John laughs like your father.
female2_sad_3b_2.txt,The seed is buried in deep.
female2_sad_6a_2.txt,Jack views an art piece.
female2_sad_7b_1.txt,Carl leaps into a jeep.
female2_sad_8b_2.txt,Linda asks for more darts.
male1_angry_11a_2.txt,I have not seen my tooth.
male1_angry_12b_1.txt,Work hard or you lose.
male1_angry_13b_2.txt,Jim saw the port.
male1_angry_1a_2.txt,Tom beats that farmer.
male1_angry_2b_1.txt,John laughs like your father.
male1_angry_3b_2.txt,The seed is buried in deep.
male1_angry_6a_2.txt,Jack views an art piece.
male1_angry_7b_1.txt,Carl leaps into a jeep.
male1_angry_8b_2.txt,Linda asks for more darts.
male1_anxious_11a_2.txt,Your results are unbelievable.
male1_anxious_12b_1.txt,We were away a year ago.
male1_anxious_13b_2.txt,How are you doing?
male1_anxious_1a_2.txt,Tom beats that farmer.
male1_anxious_2b_1.txt,John laughs like your father.
male1_anxious_3b_2.txt,The seed is buried in deep.
male1_anxious_6a_2.txt,Jack views an art piece.
male1_anxious_7b_1.txt,Carl leaps into a jeep.
male1_anxious_8b_2.txt,Linda asks for more darts.
male1_apologetic_11a_2.txt,Your results are unbelievable.
male1_apologetic_12b_1.txt,We were away a year ago.
male1_apologetic_13b_2.txt,How are you doing?
male1_apologetic_1a_2.txt,Tom beats that farmer.
male1_apologetic_2b_1.txt,John laughs like your father.
male1_apologetic_3b_2.txt,The seed is buried in deep.
male1_apologetic_6a_2.txt,Jack views an art piece.
male1_apologetic_7b_1.txt,Carl leaps into a jeep.
male1_apologetic_8b_2.txt,Linda asks for more darts.
male1_assertive_11a_2.txt,Your results are unbelievable.
male1_assertive_12b_1.txt,We were away a year ago.
male1_assertive_13b_2.txt,How are you doing?
male1_assertive_1a_2.txt,Tom beats that farmer.
male1_assertive_2b_1.txt,John laughs like your father.
male1_assertive_3b_2.txt,The seed is buried in deep.
male1_assertive_6a_2.txt,Jack views an art piece.
male1_assertive_7b_1.txt,Carl leaps into a jeep.
male1_assertive_8b_2.txt,Linda asks for more darts.
male1_concerned_11a_2.txt,Your results are unbelievable.
male1_concerned_12b_1.txt,We were away a year ago.
male1_concerned_13b_2.txt,How are you doing?
male1_concerned_1a_2.txt,Tom beats that farmer.
male1_concerned_2b_1.txt,John laughs like your father.
male1_concerned_3b_2.txt,The seed is buried in deep.
male1_concerned_6a_2.txt,Jack views an art piece.
male1_concerned_7b_1.txt,Carl leaps into a jeep.
male1_concerned_8b_2.txt,Linda asks for more darts.
male1_encouraging_11a_2.txt,Your results are unbelievable.
male1_encouraging_12b_1.txt,We were away a year ago.
male1_encouraging_13b_2.txt,How are you doing?
male1_encouraging_1a_2.txt,Tom beats that farmer.
male1_encouraging_2b_1.txt,John laughs like your father.
male1_encouraging_3b_2.txt,The seed is buried in deep.
male1_encouraging_6a_2.txt,Jack views an art piece.
male1_encouraging_7b_1.txt,Carl leaps into a jeep.
male1_encouraging_8b_2.txt,Linda asks for more darts.
male1_excited_11a_2.txt,I have not seen my tooth.
male1_excited_12b_1.txt,Work hard or you lose.
male1_excited_13b_2.txt,Jim saw the port.
male1_excited_1a_2.txt,Tom beats that farmer.
male1_excited_2b_1.txt,John laughs like your father.
male1_excited_3b_2.txt,The seed is buried in deep.
male1_excited_6a_2.txt,Jack views an art piece.
male1_excited_7b_1.txt,Carl leaps into a jeep.
male1_excited_8b_2.txt,Linda asks for more darts.
male1_happy_11a_2.txt,I have not seen my tooth.
male1_happy_12b_1.txt,Work hard or you lose.
male1_happy_13b_2.txt,Jim saw the port.
male1_happy_1a_2.txt,Tom beats that farmer.
male1_happy_2b_1.txt,John laughs like your father.
male1_happy_3b_2.txt,The seed is buried in deep.
male1_happy_6a_2.txt,Jack views an art piece.
male1_happy_7b_1.txt,Carl leaps into a jeep.
male1_happy_8b_2.txt,Linda asks for more darts.
male1_neutral_11a_2.txt,I have not seen my tooth.
male1_neutral_12b_1.txt,Work hard or you lose.
male1_neutral_13b_2.txt,Jim saw the port.
male1_neutral_1a_2.txt,Tom beats that farmer.
male1_neutral_2b_1.txt,John laughs like your father.
male1_neutral_3b_2.txt,The seed is buried in deep.
male1_neutral_6a_2.txt,Jack views an art piece.
male1_neutral_7b_1.txt,Carl leaps into a jeep.
male1_neutral_8b_2.txt,Linda asks for more darts.
male1_sad_11a_2.txt,I have not seen my tooth.
male1_sad_12b_1.txt,Work hard or you lose.
male1_sad_13b_2.txt,Jim saw the port.
male1_sad_1a_2.txt,Tom beats that farmer.
male1_sad_2b_1.txt,John laughs like your father.
male1_sad_3b_2.txt,The seed is buried in deep.
male1_sad_6a_2.txt,Jack views an art piece.
male1_sad_7b_1.txt,Carl leaps into a jeep.
male1_sad_8b_2.txt,Linda asks for more darts.
male2_angry_11a_2.txt,I have not seen my tooth.
male2_angry_12b_1.txt,Work hard or you lose.
male2_angry_13b_2.txt,Jim saw the port.
male2_angry_1a_2.txt,Tom beats that farmer.
male2_angry_2b_1.txt,John laughs like your father.
male2_angry_3b_2.txt,The seed is buried in deep.
male2_angry_6a_2.txt,Jack views an art piece.
male2_angry_7b_1.txt,Carl leaps into a jeep.
male2_angry_8b_2.txt,Linda asks for more darts.
male2_anxious_11a_2.txt,Your results are unbelievable.
male2_anxious_12b_1.txt,We were away a year ago.
male2_anxious_13b_2.txt,How are you doing?
male2_anxious_1a_2.txt,Tom beats that farmer.
male2_anxious_2b_1.txt,John laughs like your father.
male2_anxious_3b_2.txt,The seed is buried in deep.
male2_anxious_6a_2.txt,Jack views an art piece.
male2_anxious_7b_1.txt,Carl leaps into a jeep.
male2_anxious_8b_2.txt,Linda asks for more darts.
male2_apologetic_11a_2.txt,Your results are unbelievable.
male2_apologetic_12b_1.txt,We were away a year ago.
male2_apologetic_13b_2.txt,How are you doing?
male2_apologetic_1a_2.txt,Tom beats that farmer.
male2_apologetic_2b_1.txt,John laughs like your father.
male2_apologetic_3b_2.txt,The seed is buried in deep.
male2_apologetic_6a_2.txt,Jack views an art piece.
male2_apologetic_7b_1.txt,Carl leaps into a jeep.
male2_apologetic_8b_2.txt,Linda asks for more darts.
male2_assertive_11a_2.txt,Your results are unbelievable.
male2_assertive_12b_1.txt,We were away a year ago.
male2_assertive_13b_2.txt,How are you doing?
male2_assertive_1a_2.txt,Tom beats that farmer.
male2_assertive_2b_1.txt,John laughs like your father.
male2_assertive_3b_2.txt,The seed is buried in deep.
male2_assertive_6a_2.txt,Jack views an art piece.
male2_assertive_7b_1.txt,Carl leaps into a jeep.
male2_assertive_8b_2.txt,Linda asks for more darts.
male2_concerned_11a_2.txt,Your results are unbelievable.
male2_concerned_12b_1.txt,We were away a year ago.
male2_concerned_13b_2.txt,How are you doing?
male2_concerned_1a_2.txt,Tom beats that farmer.
male2_concerned_2b_1.txt,John laughs like your father.
male2_concerned_3b_2.txt,The seed is buried in deep.
male2_concerned_6a_2.txt,Jack views an art piece.
male2_concerned_7b_1.txt,Carl leaps into a jeep.
male2_concerned_8b_2.txt,Linda asks for more darts.
male2_encouraging_11a_2.txt,Your results are unbelievable.
male2_encouraging_12b_1.txt,We were away a year ago.
male2_encouraging_13b_2.txt,How are you doing?
male2_encouraging_1a_2.txt,Tom beats that farmer.
male2_encouraging_2b_1.txt,John laughs like your father.
male2_encouraging_3b_2.txt,The seed is buried in deep.
male2_encouraging_6a_2.txt,Jack views an art piece.
male2_encouraging_7b_1.txt,Carl leaps into a jeep.
male2_encouraging_8b_2.txt,Linda asks for more darts.
male2_excited_11a_2.txt,I have not seen my tooth.
male2_excited_12b_1.txt,Work hard or you lose.
male2_excited_13b_2.txt,Jim saw the port.
male2_excited_1a_2.txt,Tom beats that farmer.
male2_excited_2b_1.txt,John laughs like your father.
male2_excited_3b_2.txt,The seed is buried in deep.
male2_excited_6a_2.txt,Jack views an art piece.
male2_excited_7b_1.txt,Carl leaps into a jeep.
male2_excited_8b_2.txt,Linda asks for more darts.
male2_happy_11a_2.txt,I have not seen my tooth.
male2_happy_12b_1.txt,Work hard or you lose.
male2_happy_13b_2.txt,Jim saw the port.
male2_happy_1a_2.txt,Tom beats that farmer.
male2_happy_2b_1.txt,John laughs like your father.
male2_happy_3b_2.txt,The seed is buried in deep.
male2_happy_6a_2.txt,Jack views an art piece.
male2_happy_7b_1.txt,Carl leaps into a jeep.
male2_happy_8b_2.txt,Linda asks for more darts.
male2_neutral_11a_2.txt,I have not seen my tooth.
male2_neutral_12b_1.txt,Work hard or you lose.
male2_neutral_13b_2.txt,Jim saw the port.
male2_neutral_1a_2.txt,Tom beats that farmer.
male2_neutral_2b_1.txt,John laughs like your father.
male2_neutral_3b_2.txt,The seed is buried in deep.
male2_neutral_6a_2.txt,Jack views an art piece.
male2_neutral_7b_1.txt,Carl leaps into a jeep.
male2_neutral_8b_2.txt,Linda asks for more darts.
male2_sad_11a_2.txt,I have not seen my tooth.
male2_sad_12b_1.txt,Work hard or you lose.
male2_sad_13b_2.txt,Jim saw the port.
male2_sad_1a_2.txt,Tom beats that farmer.
male2_sad_2b_1.txt,John laughs like your father.
male2_sad_3b_2.txt,The seed is buried in deep.
male2_sad_6a_2.txt,Jack views an art piece.
male2_sad_7b_1.txt,Carl leaps into a jeep.
male2_sad_8b_2.txt,Linda asks for more darts.
